relation,display_relation,x_id,x_name,x_type,y_id,y_name,y_type
disease_phenotype_positive,phenotype present,2715,Abnormality of the immune system,effect/phenotype,9518_11860_12358_12595_13185_13257,"leprosy, susceptibility to",disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,9518_11860_12358_12595_13185_13257,"leprosy, susceptibility to",disease
disease_phenotype_positive,phenotype present,100614,Myositis,effect/phenotype,8054_16367_1907,dermatomyositis,disease
disease_phenotype_positive,phenotype present,3701,Proximal muscle weakness,effect/phenotype,8054_16367_1907,dermatomyositis,disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,8054_16367_1907,dermatomyositis,disease
disease_phenotype_positive,phenotype present,7935,Juvenile posterior subcapsular lenticular opacities,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,365,Hearing impairment,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,2321,Vertigo,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,1250,Seizure,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,360,Tinnitus,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,1251,Ataxia,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,100014,Epiretinal membrane,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9590,Unilateral vestibular Schwannoma,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9593,Peripheral Schwannoma,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9592,Astrocytoma,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9595,Occasional neurofibromas,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,957,Cafe-au-lait spot,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9594,Retinal hamartoma,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,100019,Cortical cataract,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9830,Peripheral neuropathy,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,9589,Bilateral vestibular Schwannoma,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,2315,Headache,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,2888,Ependymoma,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,7039_7245_18975_21061_8075,neurofibromatosis,disease
disease_phenotype_positive,phenotype present,12322,Perifolliculitis,effect/phenotype,13398_7728_13397_24516,familial acne inversa,disease
disease_phenotype_positive,phenotype present,40154,Acne inversa,effect/phenotype,13398_7728_13397_24516,familial acne inversa,disease
disease_phenotype_positive,phenotype present,11132,Chronic furunculosis,effect/phenotype,13398_7728_13397_24516,familial acne inversa,disease
disease_phenotype_positive,phenotype present,100838,Recurrent cutaneous abscess formation,effect/phenotype,13398_7728_13397_24516,familial acne inversa,disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,13398_7728_13397_24516,familial acne inversa,disease
disease_phenotype_positive,phenotype present,7396,Early cutaneous photosensitivity,effect/phenotype,9051,cutaneous photosensitivity-lethal colitis syndrome,disease
disease_phenotype_positive,phenotype present,7,Autosomal recessive inheritance,effect/phenotype,9051,cutaneous photosensitivity-lethal colitis syndrome,disease
disease_phenotype_positive,phenotype present,10783,Erythema,effect/phenotype,9051,cutaneous photosensitivity-lethal colitis syndrome,disease
disease_phenotype_positive,phenotype present,1522,Death in infancy,effect/phenotype,9051,cutaneous photosensitivity-lethal colitis syndrome,disease
disease_phenotype_positive,phenotype present,7490,Linear arrays of macular hyperkeratoses in flexural areas,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,1036,Parakeratosis,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,1795,Hyperconvex nail,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,9775,Amniotic constriction ring,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,7,Autosomal recessive inheritance,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,7465,Honeycomb palmoplantar keratoderma,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,8404,Nail dystrophy,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,7479,Congenital nonbullous ichthyosiform erythroderma,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,951,Abnormality of the skin,effect/phenotype,11169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome,disease
disease_phenotype_positive,phenotype present,3581,Adult onset,effect/phenotype,14368_14056_12183_7963_13133_11954_13510,"melanoma, cutaneous malignant, susceptibility to",disease
disease_phenotype_positive,phenotype present,3829,Incomplete penetrance,effect/phenotype,14368_14056_12183_7963_13133_11954_13510,"melanoma, cutaneous malignant, susceptibility to",disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,14368_14056_12183_7963_13133_11954_13510,"melanoma, cutaneous malignant, susceptibility to",disease
disease_phenotype_positive,phenotype present,1250,Seizure,effect/phenotype,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",disease
disease_phenotype_positive,phenotype present,2383,Encephalitis,effect/phenotype,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",disease
disease_phenotype_positive,phenotype present,31179,Nuchal rigidity,effect/phenotype,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",disease
disease_phenotype_positive,phenotype present,2315,Headache,effect/phenotype,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",disease
disease_phenotype_positive,phenotype present,982,Palmoplantar keratoderma,effect/phenotype,11881_13034,keratosis palmoplantaris striata,disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,11881_13034,keratosis palmoplantaris striata,disease
disease_phenotype_positive,phenotype present,160,Narrow mouth,effect/phenotype,9792,ichthyosis-oral and digital anomalies syndrome,disease
disease_phenotype_positive,phenotype present,7395,Postnatal-onset ichthyosiform erythroderma,effect/phenotype,9792,ichthyosis-oral and digital anomalies syndrome,disease
disease_phenotype_positive,phenotype present,1032,Absent distal interphalangeal creases,effect/phenotype,9792,ichthyosis-oral and digital anomalies syndrome,disease
disease_phenotype_positive,phenotype present,7,Autosomal recessive inheritance,effect/phenotype,9792,ichthyosis-oral and digital anomalies syndrome,disease
disease_phenotype_positive,phenotype present,219,Thin upper lip vermilion,effect/phenotype,9792,ichthyosis-oral and digital anomalies syndrome,disease
disease_phenotype_positive,phenotype present,1182,Tapered finger,effect/phenotype,9792,ichthyosis-oral and digital anomalies syndrome,disease
disease_phenotype_positive,phenotype present,25092,Epidermal acanthosis,effect/phenotype,11026_11218_14011_33091_11680_14009_9441_15018_12847_11485_33092_9439_14010_13495_9443_17265,autosomal recessive congenital ichthyosis,disease
disease_phenotype_positive,phenotype present,2102,Pleuritis,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,123,Nephritis,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,992,Cutaneous photosensitivity,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,1882,Leukopenia,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,1250,Seizure,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,3493,Antinuclear antibody positivity,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,25300,Malar rash,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,1878,Hemolytic anemia,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,3613,Antiphospholipid antibody positivity,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,1873,Thrombocytopenia,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,6,Autosomal dominant inheritance,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,1369,Arthritis,effect/phenotype,7915,systemic lupus erythematosus (disease),disease
disease_phenotype_positive,phenotype present,221,Furrowed tongue,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,1761,Pes cavus,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,2860,Squamous cell carcinoma,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,2164,Nail dysplasia,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,12804,Corneal ulceration,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,1097,Keratoconjunctivitis sicca,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,11492,Abnormality of corneal stroma,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,6380,Knee flexion contracture,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,618,Blindness,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,613,Photophobia,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,535,Sparse and thin eyebrow,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,559,Corneal scarring,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,653,Sparse eyelashes,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,8404,Nail dystrophy,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,2745,Oral leukoplakia,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,2987,Elbow flexion contracture,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
disease_phenotype_positive,phenotype present,5406,Recurrent bacterial skin infections,effect/phenotype,7850,autosomal dominant keratitis-ichthyosis-deafness syndrome,disease
