id,name,type,source
6600,presumptive enteric nervous system,anatomy,UBERON
42573,retinoic acid metabolic process,biological_process,GO
16102,diterpenoid biosynthetic process,biological_process,GO
2835,negative regulation of response to tumor cell,biological_process,GO
34227,tRNA thio-modification,biological_process,GO
1990983,tRNA demethylation,biological_process,GO
51391,tRNA acetylation,biological_process,GO
70900,mitochondrial tRNA modification,biological_process,GO
35600,tRNA methylthiolation,biological_process,GO
101030,tRNA-guanine transglycosylation,biological_process,GO
61504,cyclic threonylcarbamoyladenosine biosynthetic process,biological_process,GO
70329,tRNA seleno-modification,biological_process,GO
31119,tRNA pseudouridine synthesis,biological_process,GO
31591,wybutosine biosynthetic process,biological_process,GO
140023,tRNA adenosine deamination to inosine,biological_process,GO
70525,tRNA threonylcarbamoyladenosine metabolic process,biological_process,GO
1903664,regulation of asexual reproduction,biological_process,GO
50985,peptidyl-threonine sulfation,biological_process,GO
17199,N-terminal peptidyl-threonine acetylation,biological_process,GO
140450,protein targeting to Golgi apparatus,biological_process,GO
1901566,organonitrogen compound biosynthetic process,biological_process,GO
9059,macromolecule biosynthetic process,biological_process,GO
42982,amyloid precursor protein metabolic process,biological_process,GO
1902024,L-histidine transport,biological_process,GO
1905676,positive regulation of adaptive immune memory response,biological_process,GO
1905679,positive regulation of adaptive immune effector response,biological_process,GO
16079,synaptic vesicle exocytosis,biological_process,GO
1900400,regulation of iron ion import into cell by regulation of transcription from RNA polymerase II promoter,biological_process,GO
48646,anatomical structure formation involved in morphogenesis,biological_process,GO
6040,amino sugar metabolic process,biological_process,GO
9225,nucleotide-sugar metabolic process,biological_process,GO
46064,dCMP biosynthetic process,biological_process,GO
6226,endolymphatic appendage,anatomy,UBERON
46080,dUTP metabolic process,biological_process,GO
1903804,glycine import across plasma membrane,biological_process,GO
6090,pyruvate metabolic process,biological_process,GO
1901413,regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA,biological_process,GO
34622,cellular protein-containing complex assembly,biological_process,GO
35818,positive regulation of urine volume by pressure natriuresis,biological_process,GO
35819,positive regulation of renal sodium excretion by pressure natriuresis,biological_process,GO
42311,vasodilation,biological_process,GO
34128,negative regulation of MyD88-independent toll-like receptor signaling pathway,biological_process,GO
34129,positive regulation of MyD88-independent toll-like receptor signaling pathway,biological_process,GO
32496,response to lipopolysaccharide,biological_process,GO
70391,response to lipoteichoic acid,biological_process,GO
32494,response to peptidoglycan,biological_process,GO
71663,positive regulation of granzyme B production,biological_process,GO
2000513,positive regulation of granzyme A production,biological_process,GO
61078,positive regulation of prostaglandin secretion involved in immune response,biological_process,GO
22618,ribonucleoprotein complex assembly,biological_process,GO
2843,seventh cervical dorsal root ganglion,anatomy,UBERON
2849,regulation of peripheral T cell tolerance induction,biological_process,GO
21975,pons reticulospinal tract morphogenesis,biological_process,GO
21959,cuneatus tract morphogenesis,biological_process,GO
21958,gracilis tract morphogenesis,biological_process,GO
21960,anterior commissure morphogenesis,biological_process,GO
21963,spinothalamic tract morphogenesis,biological_process,GO
21961,posterior commissure morphogenesis,biological_process,GO
21965,spinal cord ventral commissure morphogenesis,biological_process,GO
21962,vestibulospinal tract morphogenesis,biological_process,GO
21957,corticospinal tract morphogenesis,biological_process,GO
21964,rubrospinal tract morphogenesis,biological_process,GO
21540,corpus callosum morphogenesis,biological_process,GO
21976,medulla reticulospinal tract morphogenesis,biological_process,GO
21974,trigeminothalamic tract morphogenesis,biological_process,GO
21977,tectospinal tract morphogenesis,biological_process,GO
34429,tectobulbar tract morphogenesis,biological_process,GO
33575,protein glycosylation at cell surface,biological_process,GO
35268,protein mannosylation,biological_process,GO
33578,protein glycosylation in Golgi,biological_process,GO
33576,protein glycosylation in cytosol,biological_process,GO
33577,protein glycosylation in endoplasmic reticulum,biological_process,GO
42076,protein phosphate-linked glycosylation,biological_process,GO
42125,protein galactosylation,biological_process,GO
117,ADCYAP1R1,gene/protein,NCBI
31935,regulation of chromatin silencing,biological_process,GO
60194,regulation of antisense RNA transcription,biological_process,GO
46015,regulation of transcription by glucose,biological_process,GO
51037,regulation of transcription involved in meiotic cell cycle,biological_process,GO
1904279,regulation of transcription by RNA polymerase V,biological_process,GO
45893,"positive regulation of transcription, DNA-templated",biological_process,GO
45990,carbon catabolite regulation of transcription,biological_process,GO
6359,regulation of transcription by RNA polymerase III,biological_process,GO
140542,regulation of piRNA transcription,biological_process,GO
2000142,"regulation of DNA-templated transcription, initiation",biological_process,GO
43620,regulation of DNA-templated transcription in response to stress,biological_process,GO
32501,multicellular organismal process,biological_process,GO
19724,B cell mediated immunity,biological_process,GO
10822,positive regulation of mitochondrion organization,biological_process,GO
60734,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation,biological_process,GO
60735,regulation of eIF2 alpha phosphorylation by dsRNA,biological_process,GO
1901407,regulation of phosphorylation of RNA polymerase II C-terminal domain,biological_process,GO
61462,protein localization to lysosome,biological_process,GO
32739,positive regulation of interleukin-16 production,biological_process,GO
42817,pyridoxal metabolic process,biological_process,GO
33271,myo-inositol phosphate transport,biological_process,GO
31665,negative regulation of lipopolysaccharide-mediated signaling pathway,biological_process,GO
1905100,regulation of apoptosome assembly,biological_process,GO
1904863,regulation of beta-catenin-TCF complex assembly,biological_process,GO
1904711,regulation of Wnt-Frizzled-LRP5/6 complex assembly,biological_process,GO
1905864,regulation of Atg1/ULK1 kinase complex assembly,biological_process,GO
1904882,regulation of telomerase catalytic core complex assembly,biological_process,GO
90364,regulation of proteasome assembly,biological_process,GO
1904239,regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly,biological_process,GO
90107,regulation of high-density lipoprotein particle assembly,biological_process,GO
32459,regulation of protein oligomerization,biological_process,GO
1900123,regulation of nodal receptor complex assembly,biological_process,GO
1901193,regulation of formation of translation preinitiation complex,biological_process,GO
32271,regulation of protein polymerization,biological_process,GO
1902627,regulation of assembly of large subunit precursor of preribosome,biological_process,GO
31333,negative regulation of protein-containing complex assembly,biological_process,GO
1905644,regulation of FACT complex assembly,biological_process,GO
1905443,regulation of clathrin coat assembly,biological_process,GO
1903872,regulation of DNA recombinase mediator complex assembly,biological_process,GO
106159,regulation of small RNA loading onto RISC,biological_process,GO
1901190,regulation of formation of translation initiation ternary complex,biological_process,GO
1900225,regulation of NLRP3 inflammasome complex assembly,biological_process,GO
71801,regulation of podosome assembly,biological_process,GO
1904790,regulation of shelterin complex assembly,biological_process,GO
90034,regulation of chaperone-mediated protein complex assembly,biological_process,GO
43520,regulation of myosin II filament assembly,biological_process,GO
90230,regulation of centromere complex assembly,biological_process,GO
1900512,regulation of starch utilization system complex assembly,biological_process,GO
2001176,regulation of mediator complex assembly,biological_process,GO
62164,regulation of pseudohyphal septin ring assembly,biological_process,GO
1903072,regulation of death-inducing signaling complex assembly,biological_process,GO
33623,regulation of integrin activation,biological_process,GO
45898,regulation of RNA polymerase II transcription preinitiation complex assembly,biological_process,GO
35542,regulation of SNARE complex assembly,biological_process,GO
1905535,regulation of eukaryotic translation initiation factor 4F complex assembly,biological_process,GO
31334,positive regulation of protein-containing complex assembly,biological_process,GO
1902442,regulation of ripoptosome assembly involved in necroptotic process,biological_process,GO
31327,negative regulation of cellular biosynthetic process,biological_process,GO
34249,negative regulation of cellular amide metabolic process,biological_process,GO
46033,AMP metabolic process,biological_process,GO
46031,ADP metabolic process,biological_process,GO
52652,cyclic purine nucleotide metabolic process,biological_process,GO
46068,cGMP metabolic process,biological_process,GO
42133,neurotransmitter metabolic process,biological_process,GO
1900619,acetate ester metabolic process,biological_process,GO
6031,chitin biosynthetic process,biological_process,GO
32535,regulation of cellular component size,biological_process,GO
36496,regulation of translational initiation by eIF2 alpha dephosphorylation,biological_process,GO
1903916,regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation,biological_process,GO
90481,pyrimidine nucleotide-sugar transmembrane transport,biological_process,GO
15711,organic anion transport,biological_process,GO
15868,purine ribonucleotide transport,biological_process,GO
70811,glycerol-2-phosphate transmembrane transport,biological_process,GO
31921,pyridoxal phosphate transport,biological_process,GO
18043,C-terminal peptidyl-isoleucine amidation,biological_process,GO
18033,protein C-terminal amidation,biological_process,GO
18211,peptidyl-tryptophan modification,biological_process,GO
6057,mannoprotein biosynthetic process,biological_process,GO
1903603,thermospermine biosynthetic process,biological_process,GO
1903602,thermospermine catabolic process,biological_process,GO
32502,developmental process,biological_process,GO
50891,multicellular organismal water homeostasis,biological_process,GO
8652,cellular amino acid biosynthetic process,biological_process,GO
150018,basal dendrite development,biological_process,GO
31104,dendrite regeneration,biological_process,GO
150022,apical dendrite development,biological_process,GO
34193,L-galactonate metabolic process,biological_process,GO
34192,D-galactonate metabolic process,biological_process,GO
46176,aldonic acid catabolic process,biological_process,GO
35629,N-terminal protein amino acid N-linked glycosylation,biological_process,GO
31365,N-terminal protein amino acid modification,biological_process,GO
46164,alcohol catabolic process,biological_process,GO
6553,lysine metabolic process,biological_process,GO
51093,negative regulation of developmental process,biological_process,GO
10823,negative regulation of mitochondrion organization,biological_process,GO
5988,atrium myocardial trabecula,anatomy,UBERON
5991,RFX3,gene/protein,NCBI
5994,RFXAP,gene/protein,NCBI
2000891,cellobiose metabolic process,biological_process,GO
46351,disaccharide biosynthetic process,biological_process,GO
45071,negative regulation of viral genome replication,biological_process,GO
45454,cell redox homeostasis,biological_process,GO
1902145,regulation of response to cell cycle checkpoint signaling,biological_process,GO
1901137,carbohydrate derivative biosynthetic process,biological_process,GO
44255,cellular lipid metabolic process,biological_process,GO
19295,coenzyme M biosynthetic process,biological_process,GO
46129,purine ribonucleoside biosynthetic process,biological_process,GO
46499,S-adenosylmethioninamine metabolic process,biological_process,GO
1901385,regulation of voltage-gated calcium channel activity,biological_process,GO
16061,regulation of light-activated channel activity,biological_process,GO
42439,ethanolamine-containing compound metabolic process,biological_process,GO
1900443,regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus,biological_process,GO
1902604,p-aminobenzoyl-glutamate transmembrane transport,biological_process,GO
21535,cell migration in hindbrain,biological_process,GO
1764,neuron migration,biological_process,GO
19401,alditol biosynthetic process,biological_process,GO
19519,pentitol metabolic process,biological_process,GO
19406,hexitol biosynthetic process,biological_process,GO
6174,dADP phosphorylation,biological_process,GO
46066,dGDP metabolic process,biological_process,GO
30522,intracellular receptor signaling pathway,biological_process,GO
1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,biological_process,GO
1902703,hexose catabolic process to butan-1-ol,biological_process,GO
1902700,pentose catabolic process to butan-1-ol,biological_process,GO
45929,positive regulation of juvenile hormone metabolic process,biological_process,GO
16064,immunoglobulin mediated immune response,biological_process,GO
6959,humoral immune response,biological_process,GO
1904479,negative regulation of intestinal absorption,biological_process,GO
45984,negative regulation of pyrimidine nucleobase metabolic process,biological_process,GO
45763,negative regulation of cellular amino acid metabolic process,biological_process,GO
45982,negative regulation of purine nucleobase metabolic process,biological_process,GO
45980,negative regulation of nucleotide metabolic process,biological_process,GO
33527,tetrapyrrole biosynthetic process from glycine and succinyl-CoA,biological_process,GO
2001252,positive regulation of chromosome organization,biological_process,GO
46058,cAMP metabolic process,biological_process,GO
45969,positive regulation of juvenile hormone biosynthetic process,biological_process,GO
50831,male-specific defense response to bacterium,biological_process,GO
19731,antibacterial humoral response,biological_process,GO
